商品代码,说明,市场价值,员工数量,部门,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),RSI(14)
603456,九洲药业,40155705317,3586,健康科技,SSE,药品：其他,0.15246178,90.47357835,12.53931109,12.89166106,61.86974019
600184,光电股份,6125480419,2392,电子科技,SSE,电子元器件,0.34105175,70.30696576,3.61714342,2.52512403,61.88103311
600893,航发动力,170411440467,34977,电子科技,SSE,航空航天 & 国防,0.29178802,140.38804862,3.37108062,4.64815436,61.88149631
300504,天邑股份,5350991963,2540,电子科技,SZSE,计算机通讯,0.0550034,42.84763806,6.39978765,2.76555877,61.88903727
300279,和晶科技,3062726363,1728,电子科技,SZSE,半导体,1.08558324,203.17919075,1.6769626,3.41502514,61.8939918
600123,兰花科创,9527616378,18328,能源矿产,SSE,煤炭,1.04513492,17.10828291,5.06164912,0.87440831,61.89581534
601238,广汽集团,122657946099.68153,93745,耐用消费品,SSE,机动车,0.25071461,18.1231003,9.85771102,1.73910507,61.89986791
002492,恒基达鑫,2425949907,548,运输,SZSE,其他运输,0.21021758,18.26863832,9.72826081,1.76243138,61.90270988
600595,*ST中孚,6962345536,7044,非能源矿业,SSE,铝业,53.18050368,,-59.29702199,4.24597891,61.9054169
002430,杭氧股份,34436354960,4453,制造业,SZSE,工业机械,0.33839234,35.96641958,16.07358245,5.72323832,61.91056384
300165,天瑞仪器,2763269238,1544,电子科技,SZSE,电子设备/仪器,0.31722914,136.9193154,1.1940885,1.62203652,61.9394147
688308,欧科亿,7240000153,709,制造业,SSE,金属加工,0.01482401,,10.82368025,5.81977975,61.95465635
300375,鹏翎股份,3698792178,2454,制造业,SZSE,汽车零件：OEM,0.10656001,,-2.92305495,1.94391419,61.96798377
002248,华东数控,2210893640,366,制造业,SZSE,工业机械,3.20956311,,-88.78654718,45.97993141,61.97094526
603178,圣龙股份,2202725703,1542,制造业,SSE,汽车零件：OEM,1.05502178,27.28197305,11.95429268,3.20111219,61.97340549
603011,合锻智能,2363888333,1459,制造业,SSE,工业机械,0.30656068,38.47810481,3.64124423,1.38994056,61.9759169
002045,国光电器,5889733229,3452,耐用消费品,SZSE,电子/电器,0.50844185,25.07305669,12.03357698,2.89559653,61.97756069
201872,招港B,27252881100.12374,15619,运输,SZSE,其他运输,0.37947757,5.45724868,6.7166915,0.34832821,61.97950776
688378,奥来德,5580330700,261,加工制造业,SSE,化学品：特种,0.01292511,,7.06983246,3.59376768,62.00629706
600295,鄂尔多斯,27448219482.263397,21222,加工制造业,SSE,纺织品,0.92566407,15.79911843,15.55546002,2.43749225,62.00827489
603726,朗迪集团,2792194031,2841,制造业,SSE,工业机械,0.49584739,20.36309443,13.76596135,2.75147734,62.01206602
600558,大西洋,3060832436,1993,制造业,SSE,工业机械,0.14140517,21.49292149,6.6971276,1.42210565,62.03081586
603077,和邦生物,19422148584,4803,加工制造业,SSE,化学品：特种,0.1763177,59.63060686,2.87952103,1.7278948,62.07717523
600456,宝钛股份,24739319757,3920,非能源矿业,SSE,其他金属/矿物,0.46211742,54.05152608,8.47581225,5.5815579,62.09056366
000977,浪潮信息,48307154525,7131,电子科技,SZSE,计算机处理硬件,0.5631198,28.76965772,13.19677208,3.63114566,62.09683917
603220,中贝通信,4792814397,3760,工业服务,SSE,工程建设,0.13919417,50.40252013,6.00688202,3.02399032,62.10239772
002109,兴化股份,6033373163,1298,加工制造业,SZSE,化学品：农业,0,18.08165911,8.36316436,1.49861418,62.11056546
300123,亚光科技,13209100020,2049,电子科技,SZSE,电子生产设备,0.34318761,541.12903226,0.49234924,2.64866156,62.11725991
600008,首创环保,24223947746,17261,公用事业,SSE,供水,2.21089499,13.86392811,11.97192163,1.49206992,62.12127559
300255,常山药业,6994053207,1138,健康科技,SZSE,药品：其他,0.4216061,27.766463,9.59400167,2.64010638,62.12904256
300484,蓝海华腾,3543857444,366,制造业,SZSE,电子设备,0.29583895,73.58721949,8.66728327,6.20249722,62.13496901
600112,*ST天成,1777124875,367,制造业,SSE,电子设备,-1.91200654,,-120.08758149,,62.14680169
601965,中国汽研,18416796336,1652,耐用消费品,SSE,机动车,0.07378021,30.59761116,12.38361338,3.67173908,62.14901713
300002,神州泰岳,11010969715,3062,科技服务,SZSE,IT服务,0.07890064,26.94106642,10.96091503,2.83880888,62.15701429
002575,*ST群兴,3026020571,81,耐用消费品,SZSE,娱乐产品,0,60.78665077,6.55841488,3.7310976,62.15831356
603309,维力医疗,3970200119,2755,健康科技,SSE,医学专业,0.15405957,24.27996284,15.31837426,3.59454125,62.15918515
600710,苏美达,9408596235,23597,制造业,SSE,卡车/建筑/农业机械,1.63947928,13.73198286,13.1592028,1.76489143,62.16874616
300184,力源信息,7263974874,1360,电子科技,SZSE,电子元器件,0.26970171,,-42.18817316,2.46331279,62.19355413
300286,安科瑞,3837998749,988,制造业,SZSE,电子设备,0.30632049,26.42429168,18.51292957,4.7399994,62.19851372
688198,佰仁医疗,19166399414,251,健康科技,SSE,医学专业,0.00265804,350.25518884,6.85606336,23.60792588,62.2128794
300198,纳川股份,5054588160,934,工业服务,SZSE,工程建设,1.04143064,112.76102088,3.1153176,3.45882855,62.23515297
002046,国机精工,5332629981,1747,制造业,SZSE,金属加工,0.29939644,37.99190879,5.19306543,1.95275579,62.2580159
603667,五洲新春,3203694704,3953,制造业,SSE,汽车零件：OEM,0.61039114,37.6260928,4.6567539,1.76936018,62.2965448
000506,中润资源,3000727584,1472,金融,SZSE,房地产开发,1.00879045,,-67.57019074,5.54281346,62.31868711
002149,西部材料,8812267642,1562,制造业,SZSE,金属加工,0.46104415,62.45835246,5.69737687,3.1898984,62.32109319
002576,通达动力,2020824037,1089,制造业,SZSE,电子设备,0.27694551,17.82877317,11.7556363,2.04660588,62.33174333
000823,超声电子,6379234493,7056,电子科技,SZSE,电子元器件,0.33162787,17.96138996,9.23899174,1.61042414,62.35086607
300694,蠡湖股份,2659535636,2169,制造业,SZSE,汽车零件：OEM,0.40453709,118.97233202,1.73666147,2.07637042,62.35723181
300207,欣旺达,55477470503,27500,制造业,SZSE,电子设备,1.92612105,54.60704607,16.14357817,8.14269358,62.37867363
002132,恒星科技,4733883389,2982,制造业,SZSE,电子设备,0.70314032,28.58192506,5.95384211,1.7000708,62.39218838
002801,微光股份,6197767730,729,制造业,SZSE,工业机械,0.00655109,,17.35866987,5.22369975,62.39725298
002231,奥维通信,2123847454.0000005,164,电子科技,SZSE,电信设备,0.00103752,,-29.96782103,4.96119665,62.40020486
300378,鼎捷软件,7205407944,3886,科技服务,SZSE,IT服务,0.27582061,44.3709652,11.62594852,4.89603314,62.40274225
002617,露笑科技,21243550665,1480,制造业,SZSE,金属加工,1.1995309,140.02242152,4.19967523,6.29869639,62.42030519
603105,芯能科技,4945000172,312,金融,SSE,金融集团,0.88592438,56.31067961,5.49037759,3.02816718,62.42052213
300241,瑞丰光电,6799104268,2477,电子科技,SZSE,电子元器件,0.36442381,102.71580989,4.52015599,4.54438175,62.42549203
300360,炬华科技,4837072807,1039,制造业,SZSE,电子设备,0.04210146,15.98808342,13.00041118,2.03330751,62.44029202
688981,中芯国际,270326538794.34167,17354,电子科技,SSE,半导体,0.26154291,94.928658,7.72948653,5.32145274,62.44216588
600055,万东医疗,11242717439,814,健康科技,SSE,医学专业,0.03176522,52.37395986,9.79408637,5.02352135,62.44465332
603169,兰石重装,5331117558,3692,制造业,SSE,工业机械,3.04319342,,-13.06791051,3.35476465,62.44612076
300179,四方达,3355773472,527,制造业,SZSE,金属加工,0.06752684,42.42236025,9.16495308,3.72050965,62.47452526
300205,天喻信息,5659536891,2191,电子科技,SZSE,电子设备/仪器,0.493912,,-2.17322463,3.91263931,62.48333681
688123,聚辰股份,7013661987,160,电子科技,SSE,半导体,0.00561184,44.11250399,11.24907397,4.79950103,62.48764621
300586,美联新材,5139819570,726,加工制造业,SZSE,化学品：特种,0.75361247,93.89895138,6.52880489,5.95525998,62.50038111
688106,金宏气体,15149949227,1519,加工制造业,SSE,化学品：特种,0.08996899,68.92528382,11.58244202,5.37000958,62.52423118
002048,宁波华翔,13200871329,15449,制造业,SZSE,汽车零件：OEM,0.17083676,12.94673379,10.09762087,1.26282146,62.5644207
300337,银邦股份,4915081513,1014,非能源矿业,SZSE,铝业,1.02418392,101.3536379,3.27770464,3.32047274,62.57495618
300522,世名科技,6002007140,350,加工制造业,SZSE,化学品：特种,0.00397973,56.13098003,16.43363325,8.8349039,62.57873266
600958,东方证券,79869822535.66655,6339,金融,SSE,投资银行/经纪商,2.64167541,27.7815545,5.54738404,1.55321995,62.58795899
200553,安道麦B,21648139665.180984,7768,加工制造业,SZSE,化学品：特种,0.68446335,18.3665558,2.35286991,0.42087287,62.59720593
600221,*ST海航,36755680392.86881,36971,运输,SSE,航空公司,-6.59809817,,-2246.09198181,,62.60360866
300776,帝尔激光,18125697817,491,电子科技,SZSE,半导体,0.01994106,49.8202508,22.01530043,10.34563229,62.60704548
600992,贵绳股份,2178850152,3748,制造业,SSE,金属加工,0.71156968,55.01222494,2.81089493,1.53110699,62.60765169
003022,联泓新科,47893469050,1045,加工制造业,SZSE,化学品：特种,0.52032511,,14.83464399,8.73857084,62.61282808
605186,健麾信息,5240079834,341,健康科技,SSE,医学专业,0.01141199,57.34878745,17.39478207,6.78706577,62.62364875
000920,南方汇通,4030100080,1357,公用事业,SZSE,供水,0.45631532,32.63345196,10.26409461,3.17966678,62.63071022
000625,长安汽车,128773841788.625,40298,耐用消费品,SZSE,机动车,0.42459185,31.49006623,7.12709497,2.67395467,62.63137421
300507,苏奥传感,4844847856,524,电子科技,SZSE,电子设备/仪器,0.08140831,28.12234494,9.98427355,2.75310244,62.63641974
300400,劲拓股份,6277394500,1098,制造业,SZSE,工业机械,0.20108543,50.78186083,19.09088459,9.13094364,62.65914203
002364,中恒电气,5844099484,1911,制造业,SZSE,电子设备,0.25112675,45.71051474,5.87119753,2.63289933,62.6799752
002002,鸿达兴业,14698485814,5382,加工制造业,SZSE,容器/包装,0.73229996,14.59721381,11.09063156,1.79970951,62.68007473
603997,继峰股份,10483056760,17709,制造业,SSE,汽车零件：OEM,1.46337092,,-1.87278604,2.2666831,62.68218607
002753,永东股份,3698069137,785,加工制造业,SZSE,化学品：特种,0.19796007,14.31767338,14.26497902,1.86295628,62.68542465
002550,千红制药,5635075479,1336,健康科技,SZSE,药品：其他,0.02088073,,-2.34727954,2.83522148,62.68880607
600165,新日恒力,5492767812,971,制造业,SSE,金属加工,1.29514674,244.89164087,2.38117965,5.66586442,62.7208449
603358,华达科技,7762227485,2401,制造业,SSE,汽车零件：OEM,0.17213569,26.62855574,10.48971223,2.78800324,62.73112934
600428,中远海特,12321774152,3906,运输,SSE,海运,0.88149032,84.36090226,1.48114207,1.26197016,62.75334283
603867,新化股份,4454799957,899,加工制造业,SSE,化学品：特种,0.31824933,18.25759826,16.61347043,2.95501528,62.76645328
300389,艾比森,3568415953,2071,电子科技,SZSE,电子生产设备,0.23418724,,-10.32857122,3.0779583,62.77326126
600486,扬农化工,41634918470,3117,加工制造业,SSE,化学品：农业,0.37995606,34.31598933,20.346409,6.96905324,62.78398999
000795,英洛华,6756757172,3910,加工制造业,SZSE,特种工业品,0.33115953,55.75396825,4.93395899,2.72265716,62.78758294
300353,东土科技,5477715342,1547,配送服务,SZSE,电子经销商,1.13588058,,-73.13041572,7.19615867,62.79253068
603286,日盈电子,1396004577,1112,制造业,SSE,汽车零件：OEM,0.33759842,71.68458781,4.2288642,3.00853672,62.80322676
300535,达威股份,1561451830,785,加工制造业,SZSE,化学品：多元化,0.11805952,21.0109707,9.31962585,1.86397308,62.80954981
688323,瑞华泰,6521399918,305,加工制造业,SSE,特种工业品,0.6586673,,10.11301383,10.94050416,62.8193795
002636,金安国纪,12194000000,2807,电子科技,SZSE,电子生产设备,0.49359961,28.8260713,13.92124139,4.09382296,62.82738793
600311,ST荣华,1570816031,847,非能源矿业,SSE,贵金属,0.00071317,,-97.56525267,7.64384175,62.8463313
600389,江山股份,10989000000,1792,加工制造业,SSE,化学品：农业,0.59674943,30.71889858,16.80659614,5.49753257,62.85117638
603993,洛阳钼业,141230933559.01547,10956,非能源矿业,SSE,其他金属/矿物,1.13197363,47.12471994,7.26892566,3.4965035,62.87558272
600135,乐凯胶片,3989344421,2539,加工制造业,SSE,特种工业品,0.08329696,81.63972286,1.8687245,1.52384483,62.92218558
002079,苏州固锝,10761049221,1571,电子科技,SZSE,半导体,0.06949965,76.96335079,6.94048606,5.34208741,62.92847432
300557,理工光科,1678406489,354,电子科技,SZSE,计算机通讯,0.24364085,107.01457133,3.43280359,3.59815512,62.93298415
300398,飞凯材料,10794922058,1823,加工制造业,SZSE,特种工业品,0.62816503,42.09428452,9.18348222,3.63065874,62.93358628
300092,科新机电,2366941988,667,制造业,SZSE,工业机械,0.10281851,25.14800772,13.87112263,3.44833707,62.95320479
600058,五矿发展,9990208018,3346,运输,SSE,空运/快递,2.34987794,22.207656,7.48343,2.13818696,62.9532775
300024,机器人,19563675719,4309,制造业,SZSE,工业机械,0.55394001,,-8.22727534,4.29744979,62.97717529
600151,航天机电,15303471054,2490,制造业,SSE,汽车零件：OEM,0.49561625,61.28084606,4.62090235,2.73575206,62.99363219
300706,阿石创,4592044770,387,加工制造业,SZSE,特种工业品,0.89390196,548.75621891,1.92513904,10.54237979,62.99957659
300208,青岛中程,10305280914,433,制造业,SZSE,电子设备,1.11701953,,-28.23683993,6.94562273,63.00631246
603693,江苏新能,9393599882,654,公用事业,SSE,发电厂,1.12754518,55.61776782,3.43748455,1.97908545,63.01675296
600590,泰豪科技,6070983735,3287,制造业,SSE,电子设备,1.32401651,56.60377358,2.56725004,1.65568078,63.0252163
603712,七一二,32887198822,2106,电子科技,SSE,计算机通讯,0.22702828,61.07801976,19.01682986,10.80333788,63.02876658
688609,九联科技,8364999771.000001,,电子科技,SSE,电子元器件,1.11028558,59.99263526,17.33194928,9.56853478,63.04686066
688065,凯赛生物,47335071874,1308,加工制造业,SSE,化学品：特种,0,,6.09149194,4.69536125,63.05267977
603388,元成股份,1947520243,421,商业服务,SSE,杂项商业服务,0.72268918,20.14254726,8.72921622,1.706404,63.06869091
603722,阿科力,3954386914,210,加工制造业,SSE,化学品：多元化,0.20249834,63.05528339,10.74700299,6.76328632,63.07070579
002023,海特高新,11349977555,1256,消费者服务,SZSE,其他消费者服务,0.63278067,15.29957556,20.17145251,3.3120932,63.07603966
600480,凌云股份,8384359243.999999,9676,耐用消费品,SSE,汽车售后,0.67549211,29.13343966,6.19463321,1.77211792,63.08325183
600114,东睦股份,6028230308,4992,制造业,SSE,金属加工,0.6934157,56.28287551,3.96838499,2.2530163,63.08364359
300067,安诺其,4963744202,808,加工制造业,SZSE,纺织品,0.24044288,37.67178658,6.5571193,2.49828444,63.08571867
600188,兖州煤业,69540911383.6769,63869,能源矿产,SSE,煤炭,1.41112478,10.38040838,15.14668056,1.65972969,63.11471864
300817,双飞股份,3050111334,1064,制造业,SZSE,金属加工,0.14415937,35.24100708,9.97540952,3.48714156,63.11938677
600163,中闽能源,9122236245,437,加工制造业,SSE,纸浆&纸,0.95787663,17.14195184,16.66321271,2.52579486,63.13146244
300665,飞鹿股份,1613326675,534,加工制造业,SZSE,特种工业品,0.99641904,52.92792793,6.31078763,3.0510367,63.17067016
300713,英可瑞,3302361611,494,科技服务,SZSE,IT服务,0.161879,100.63199319,4.58376072,4.53455153,63.19492545
688139,海尔生物,35556425496,1433,制造业,SSE,工业机械,0.05251969,52.40815609,25.61456543,13.62235043,63.20033471
002915,中欣氟材,4501824204,696,商业服务,SZSE,杂项商业服务,0.40857364,29.5395189,14.03009893,4.33720836,63.21277757
900945,*ST海航B,36755680392.86881,36971,运输,SSE,航空公司,-6.59809817,,-5172.83504714,,63.21460043
600537,亿晶光电,5811214777,1643,制造业,SSE,电子设备,0.66861215,,-22.19327094,2.16234784,63.2275022
002256,兆新股份,5948421656,362,加工制造业,SZSE,特种工业品,0.42173699,114.8,2.92671716,3.2315089,63.2345496
603060,国检集团,10612694225,3757,商业服务,SSE,杂项商业服务,0.04039983,42.04275772,19.53476741,7.74017544,63.24865169
603922,金鸿顺,2300159912,810,制造业,SSE,汽车零件：OEM,0.08491465,95.78947895,2.35034745,2.24184326,63.27238023
000532,华金资本,5684240506,648,科技服务,SZSE,互联网软件/服务,0.84168813,34.45026387,17.72565193,5.67147541,63.27408184
002346,柘中股份,8752025075,485,制造业,SZSE,电子设备,0,38.87671779,10.82057785,4.13547932,63.27481245
300435,中泰股份,5483759460,1122,制造业,SZSE,工业机械,0.12773858,24.35742625,9.81358385,2.32740603,63.29434019
300309,吉艾科技,3519837638,174,工业服务,SZSE,油田服务/设备,64.60786154,,-199.06156893,35.01425517,63.30131292
300809,华辰装备,3507162019,479,制造业,SZSE,工业机械,0.08515984,47.68019884,5.41159833,2.59622206,63.30688273
000519,中兵红箭,17936159564,8496,非能源矿业,SZSE,铝业,0.10097833,51.4863258,4.17280399,2.12378095,63.30747674
000565,渝三峡Ａ,2757646603,928,加工制造业,SZSE,特种工业品,0.22774633,35.43175487,6.59260346,2.30615264,63.31400453
600207,安彩高科,7041720278,2158,电子科技,SSE,电子生产设备,0.29054139,28.94361171,13.9326142,4.10342036,63.31415968
600006,东风汽车,17319999695,4957,制造业,SSE,卡车/建筑/农业机械,0.64812204,20.20604074,11.04503545,2.20824548,63.3201149
